Year,Zip Code,Price,RegionID,City,State,Latitude,Longitude
2012,91711,417491.6666666667,30908,Claremont,California,34.10698019774965,-117.72073887355836
2012,91722,293233.3333333333,24245,Covina,California,34.09487110750636,-117.9125151884224
2012,91731,291175.0,51861,El Monte,California,34.075691199272725,-118.04062139672727
2012,91740,364408.3333333333,11626,Glendora,California,34.11878137490683,-117.8570413731677
2012,91744,242083.33333333334,39306,La Puente,California,34.031988062891344,-117.94343400902396
2012,91745,357633.3333333333,45602,Hacienda Heights,California,33.99955658086207,-117.96528729982758
2012,91748,421033.3333333333,22827,Rowland Heights,California,33.98218786966443,-117.89620121597316
2012,91754,411908.3333333333,6021,Monterey Park,California,34.05012710089286,-118.1424325809524
2012,91763,217258.33333333334,32927,Montclair,California,34.074368005357144,-117.69843950684523
2012,91766,205725.0,20008,Pomona,California,34.0408247715164,-117.7521544307377
2012,91770,351841.6666666667,54212,Rosemead,California,34.06108815663866,-118.0836358379832
2012,91780,497766.6666666667,14111,Temple City,California,34.10142907743902,-118.05300287134146
2012,91784,335850.0,27512,Upland,California,34.13377600883919,-117.6622362402556
2012,91790,315333.3333333333,14542,West Covina,California,34.06683192007673,-117.93825154066496
2012,91945,247916.66666666666,25547,Lemon Grove,California,32.731655038760216,-117.0342124717132
2012,92025,294150.0,11337,Escondido,California,33.10672194133425,-117.06902461540578
2012,92082,344391.6666666667,7662,Valley Center,California,33.250102079189304,-117.02994249588382
2012,92253,281208.3333333333,18883,La Quinta,California,33.68212910555556,-116.2793159929293
2012,92307,117091.66666666667,50742,Apple Valley,California,34.511493537313434,-117.25100440298507
2012,92311,52808.333333333336,7304,Barstow,California,34.88126736638656,-117.05188538781512
2012,92314,132308.33333333334,30459,Big Bear City,California,34.26052323333333,-116.85312653833334
2012,92371,134716.66666666666,6485,Phelan,California,34.39106384642857,-117.5281225
2012,92399,190166.66666666666,21417,Yucaipa,California,34.03858367568922,-117.06419194110276
2012,92562,248275.0,6103,Murrieta,California,33.56573232904718,-117.21867661295096
2012,92602,538741.6666666666,52650,Irvine,California,33.73520629887154,-117.76516165849624
2012,92630,393691.6666666667,32380,Lake Forest,California,33.6414617158552,-117.6895517134893
2012,92646,519466.6666666667,25218,Huntington Beach,California,33.66856926811066,-117.9678330563217
2012,92656,361050.0,37086,Aliso Viejo,California,33.57875227432223,-117.7306487091402
2012,92660,1211883.3333333333,53571,Newport Beach,California,33.63338535173298,-117.87673781930152
2012,92672,621241.6666666666,13693,San Clemente,California,33.428435637111996,-117.61312135227206
2012,92691,444308.3333333333,12773,Mission Viejo,California,33.615287682026285,-117.66522089929347
2012,92694,497458.3333333333,52835,Ladera Ranch,California,33.54809098587482,-117.62780808083616
2012,92780,651450.0,40081,North Tustin,California,33.73866976102922,-117.81848995521152
2012,92801,345316.6666666667,16764,Anaheim,California,33.844965038846155,-117.95404887612982
2012,92860,319033.3333333333,29737,Norco,California,33.92523542712879,-117.55304020105108
2012,92870,422025.0,26531,Placentia,California,33.882869621605494,-117.85544049782156
2012,93001,358400.0,34543,Ventura,California,34.28515699537954,-119.28785058333332
2012,93010,386041.6666666667,51239,Camarillo,California,34.22015410985916,-119.05856873450703
2012,93023,448116.6666666667,13091,Ojai,California,34.4415993962963,-119.25236065925924
2012,93041,190558.33333333334,47198,Port Hueneme,California,34.16699218181818,-119.20725362727272
2012,93060,239116.66666666666,26965,Santa Paula,California,34.351603852380954,-119.06792822222224
2012,93215,124083.33333333333,24349,Delano,California,35.764994789999996,-119.24277038666663
2012,93401,480383.3333333333,6923,San Luis Obispo,California,35.258543649625935,-120.65411781950124
2012,93420,429733.3333333333,23523,Arroyo Grande,California,35.1098359414663,-120.56199496365784
2012,93422,299941.6666666667,37206,Atascadero,California,35.485038445709016,-120.6721119518148
2012,93444,378541.6666666667,9020,Nipomo,California,35.03007428825757,-120.50929849397926
2012,93446,310683.3333333333,47021,Paso Robles,California,35.62733444943618,-120.67332892117729
2012,93561,147925.0,54666,Tehachapi,California,35.132861508333335,-118.47317579166668
2012,93611,207700.0,44655,Clovis,California,36.84012781369863,-119.71008381369865
2012,93662,130525.0,33935,Selma,California,36.56802094615384,-119.60813841538464
2012,94010,1114050.0,17235,Burlingame,California,37.5853519640553,-122.3587554746544
2012,94040,753841.6666666666,32999,Mountain View,California,37.38191713141427,-122.08203839561952
2012,94044,486208.3333333333,19811,Pacifica,California,37.59964735352324,-122.47864786746626
2012,94070,886241.6666666666,6916,San Carlos,California,37.49728716137566,-122.2651329925926
2012,94085,686433.3333333334,54626,Sunnyvale,California,37.385973776658474,-122.01611568697788
2012,94301,1467175.0,26374,Palo Alto,California,37.44444858976378,-122.1591679547244
2012,94401,600466.6666666666,13699,San Mateo,California,37.56900204,-122.32508615928572
2012,94501,482833.3333333333,16697,Alameda,California,37.77169007603143,-122.2555586017682
2012,94506,764575.0,38134,Danville,California,37.7938291784127,-121.88719566301586
2012,94507,1141166.6666666667,30145,Alamo,California,37.86063553726316,-121.991263104
2012,94510,310800.0,44131,Benicia,California,38.06736647801724,-122.15815221422416
2012,94517,472991.6666666667,10848,Clayton,California,37.944678774452555,-121.93463141386862
2012,94523,394450.0,53925,Pleasant Hill,California,37.97300464363757,-122.0724412763491
2012,94530,459958.3333333333,51858,El Cerrito,California,37.91802950911063,-122.30945071800434
2012,94546,432491.6666666667,30785,Castro Valley,California,37.70291152079387,-122.09580795065403
2012,94547,261841.66666666666,38965,Hercules,California,38.01471781546053,-122.28267200953948
2012,94550,399775.0,32540,Livermore,California,37.675624489130435,-121.75565469110671
2012,94560,346358.3333333333,49611,Newark,California,37.534699156050955,-122.02874926496816
2012,94563,946400.0,42569,Orinda,California,37.884903474812965,-122.20043655760598
2012,94564,249983.33333333334,36958,Pinole,California,37.994857968888894,-122.28780125333331
2012,94568,443000.0,51751,Dublin,California,37.719209188169934,-121.86072684457515
2012,94582,589450.0,20337,San Ramon,California,37.76342175464481,-121.9197385540073
2012,94585,170075.0,47889,Suisun City,California,38.24779087840909,-122.00512721818184
2012,95014,1042625.0,4281,Cupertino,California,37.32308453900539,-122.02142808172556
2012,95020,381241.6666666667,11604,Gilroy,California,37.01022092021277,-121.57407218328268
2012,95023,262983.3333333333,52547,Hollister,California,36.84428266759531,-121.39356964662755
2012,95030,1073366.6666666667,19100,Los Gatos,California,37.22739721709677,-121.98137133290322
2012,95223,176466.66666666666,48710,Arnold,California,38.25726008678032,-120.32870078225264
2012,95451,149700.0,28431,Kelseyville,California,38.977690446666664,-122.81319076333334
2012,95620,219158.33333333334,17788,Dixon,California,38.46124194210526,-121.83037614035086
2012,95658,351583.3333333333,737790,Eastvale,California,38.8790733,-121.1351236
2012,95687,209625.0,41446,Vacaville,California,38.34894032421053,-121.96451240394738
2012,95901,111383.33333333333,19230,Marysville,California,39.157625614705886,-121.55937547941176
2012,95961,141916.66666666666,46887,Olivehurst,California,39.03413815185185,-121.54950945555557
2012,96022,144083.33333333334,14803,Cottonwood,California,40.37634948214286,-122.34220848928572
2012,96150,236583.33333333334,40979,South Lake Tahoe,California,38.91580149810606,-119.97655243371211
2012,96706,407158.3333333333,18029,Ewa Beach,Hawaii,21.327414258,-158.018246522
2012,96707,439116.6666666667,45983,Kapolei,Hawaii,21.326387071666662,-158.08438603666664
2012,96720,219675.0,11921,Hilo,Hawaii,19.705931376445395,-155.0749456700214
2012,96734,726525.0,396491,Kailua,Hawaii,21.393441042465753,-157.74668875479452
2012,96744,529716.6666666666,12157,Kaneohe,Hawaii,21.411905564,-157.80307592266666
2012,97003,211208.33333333334,30381,Beaverton,Oregon,45.50521186959662,-122.8768135830608
2012,97030,171575.0,24967,Gresham,Oregon,45.50713832760749,-122.43073283758258
2012,97034,367350.0,5504,Lake Oswego,Oregon,45.4096848533009,-122.68523048856152
2012,97062,295308.3333333333,54754,Tualatin,Oregon,45.37017655061023,-122.7667975442742
2012,97068,324916.6666666667,34749,West Linn,Oregon,45.365050234819385,-122.64731229078517
2012,97086,321325.0,31937,Happy Valley,Oregon,45.44227389389269,-122.52758748585876
2012,97103,149091.66666666666,43964,Astoria,Oregon,46.164776468506055,-123.81165593297445
2012,97116,183025.0,15449,Forest Grove,Oregon,45.52859157247102,-123.1160236859194
2012,97123,201933.33333333334,11914,Hillsboro,Oregon,45.49841116302537,-122.93867412829104
2012,97128,167508.33333333334,32789,McMinnville,Oregon,45.21073795965909,-123.19278606988638
2012,97132,188000.0,46734,Newberg,Oregon,45.32304163139013,-122.95442293789236
2012,97140,258508.33333333334,7053,Sherwood,Oregon,45.35431464878519,-122.85136081232804
2012,97201,258308.33333333334,13373,Portland,Oregon,45.50851723266915,-122.69277027160646
2012,97301,149316.66666666666,20317,Salem,Oregon,44.94868302265518,-123.0066100608021
2012,97321,152425.0,30149,Albany,Oregon,44.6300755874712,-123.11305685743088
2012,97330,254100.0,4216,Corvallis,Oregon,44.58193132952434,-123.27798526876626
2012,97355,129658.33333333333,32463,Lebanon,Oregon,44.536469126,-122.902935436
2012,97401,199675.0,38438,Eugene,Oregon,44.07112291725747,-123.07728732964772
2012,97420,117283.33333333333,38008,Coos Bay,Oregon,43.3616628646888,-124.2194945734025
2012,97470,136933.33333333334,13587,Roseburg,Oregon,43.21788894056604,-123.34302403396228
2012,97501,156025.0,5891,Medford,Oregon,42.318644853391305,-122.89040577734782
2012,97502,156450.0,10769,Central Point,Oregon,42.38737230155642,-122.89971786692608
2012,97520,298025.0,30275,Ashland,Oregon,42.19606211030303,-122.6999148621212
2012,97526,163125.0,31829,Grants Pass,Oregon,42.45399649924242,-123.3266264121212
2012,97756,132233.33333333334,26716,Redmond,Oregon,44.28740871652105,-121.21944880234312
2012,98201,197616.66666666666,4626,Everett,Washington,47.98568609319149,-122.20407297957446
2012,98370,258966.66666666666,22544,Poulsbo,Washington,47.746925861926606,-122.640104903211
2012,98382,215766.66666666666,40831,Sequim,Washington,48.06746675043668,-123.00751498908298
2012,98467,252058.33333333334,48099,University Place,Washington,47.20238022064129,-122.53430009038075
2012,98671,206883.33333333334,43207,Washougal,Washington,45.594026417605455,-122.33709200732508
2012,99201,139516.66666666666,20604,Spokane,Washington,47.65973286875,-117.42585902125
2012,99301,158250.0,13213,Pasco,Washington,46.24009297815733,-119.10441514220184
2012,99352,190591.66666666666,20164,Richland,Washington,46.258971191142486,-119.27857386662389
2013,10701,454283.3333333333,34937,Yonkers,New York,40.94338618996149,-73.88600446869557
2013,10801,573466.6666666666,26114,New Rochelle,New York,40.91658066962278,-73.7864930155883
2013,11003,291116.6666666667,31419,Elmont,New York,40.69965834068191,-73.70488051120401
2013,11510,309491.6666666667,30331,Baldwin,New York,40.6541858234112,-73.60957214107536
2013,11530,731416.6666666666,31695,Garden City,New York,40.72582490777789,-73.64669995743822
2013,11554,372483.3333333333,15135,East Meadow,New York,40.71457796265366,-73.55711447782728
2013,11704,278366.6666666667,41621,West Babylon,New York,40.715709994193055,-73.35686690673857
2013,11720,284791.6666666667,10762,Centereach,New York,40.86992407245334,-73.08266181047962
2013,11757,266291.6666666667,43490,Lindenhurst,New York,40.68851687102772,-73.3737164598507
2013,11772,232358.33333333334,13218,Patchogue,New York,40.76890575652637,-73.00172205581862
2013,11784,239716.66666666666,7009,Selden,New York,40.871552430354235,-73.04404711415697
2013,11801,344550.0,25112,Hicksville,New York,40.76221187353079,-73.52305810494752
2013,12601,181666.66666666666,398360,Town of Poughkeepsie,New York,41.70185824760314,-73.91889574350517
2013,13039,143041.66666666666,44598,Town Of Cicero,New York,43.17449611296152,-76.08790979893396
2013,13088,136233.33333333334,12413,Liverpool,New York,43.10833094637698,-76.18653365127264
2013,13104,177308.33333333334,395803,Town of Manlius,New York,42.991411062572595,-75.96957163786294
2013,13440,78175.0,13578,Rome,New York,43.22275153318017,-75.45125097077387
2013,13630,163858.33333333334,397269,De Witt,New York,44.50050324875347,-75.30201690512465
2013,14075,144225.0,397214,Town of Hamburg,New York,42.73537496470311,-78.84018466576933
2013,14120,121566.66666666667,26200,North Tonawanda,New York,43.05452358907538,-78.85976504206475
2013,14850,204741.66666666666,397621,Town Of Ithaca,New York,42.4475393152129,-76.49238615162596
2013,15090,275491.6666666667,7898,Wexford,Pennsylvania,40.61891832288049,-80.0657752621042
2013,15102,162383.33333333334,23690,Bethel Park,Pennsylvania,40.3261166511254,-80.03726613649518
2013,15108,165816.66666666666,21446,Coraopolis,Pennsylvania,40.50629846373463,-80.15199120426028
2013,16001,136650.0,397912,Butler Township,Pennsylvania,40.8761060237931,-79.91913743137931
2013,16066,260025.0,38060,Cranberry Township,Pennsylvania,40.69419339843562,-80.12087798098676
2013,16652,149416.66666666666,33155,North Huntingdon Township,Pennsylvania,40.49231224646464,-78.01383206969697
2013,17011,168308.33333333334,37716,Camp Hill,Pennsylvania,40.23807900250347,-76.92932954673157
2013,17013,161108.33333333334,30760,Carlisle,Pennsylvania,40.20081368046959,-77.19939497620064
2013,17050,193333.33333333334,25841,Mechanicsburg,Pennsylvania,40.249944464943454,-77.0013955996769
2013,17201,126983.33333333333,28195,Chambersburg,Pennsylvania,39.92721358702148,-77.65360125882353
2013,17356,132841.66666666666,56223,Red Lion,Pennsylvania,39.90320930193776,-76.60725434483264
2013,17522,168716.66666666666,395523,Ephrata Township,Pennsylvania,40.17496252451108,-76.17804069752282
2013,17601,100125.0,398816,Lancaster Township,Pennsylvania,40.07193426787659,-76.32117349700543
2013,18015,139983.33333333334,17008,Bethlehem,Pennsylvania,40.59383350745829,-75.3727706174681
2013,18101,98458.33333333333,16726,Allentown,Pennsylvania,40.60425667222222,-75.468228415
2013,18301,107708.33333333333,49000,East Stroudsburg,Pennsylvania,41.0376426832853,-75.16585684927954
2013,18847,139716.66666666666,398149,Susquehanna Township,Pennsylvania,41.94730428125,-75.6257078
2013,18951,207900.0,54032,Quakertown,Pennsylvania,40.444143185602094,-75.3597691065445
2013,19002,369950.0,50716,Ambler,Pennsylvania,40.17334611496599,-75.21320614489797
2013,19053,247375.0,45253,Feasterville Trevose,Pennsylvania,40.14519387513322,-74.97865522166963
2013,19054,177233.33333333334,39416,Levittown,Pennsylvania,40.17068938772727,-74.82781912727272
2013,19064,246291.66666666666,41031,Springfield,Pennsylvania,39.92724769291188,-75.33635817088123
2013,19067,308758.3333333333,32956,Morrisville,Pennsylvania,40.22378637605714,-74.82143053222858
2013,19320,157275.0,51464,Coatesville,Pennsylvania,39.97864118456648,-75.81085725606937
2013,19335,283525.0,51743,Downingtown,Pennsylvania,40.00885879666027,-75.70926259554702
2013,19380,316116.6666666667,41629,West Chester,Pennsylvania,39.99046780663037,-75.5935042426805
2013,19426,270900.0,24162,Collegeville,Pennsylvania,40.17769194701789,-75.45123264065606
2013,19428,267950.0,10934,Conshohocken,Pennsylvania,40.07963915892673,-75.29619234148608
2013,19454,256733.33333333334,6242,North Wales,Pennsylvania,40.23446179917727,-75.23674904457741
2013,19468,216016.66666666666,26869,Royersford,Pennsylvania,40.206896711127165,-75.52954852875723
2013,20001,452158.3333333333,41568,Washington,District of Columbia,38.915410882917115,-77.01782625863444
2013,20151,410250.0,30829,Chantilly,Virginia,38.88372269455373,-77.42920574304189
2013,20155,394383.3333333333,18227,Gainesville,Virginia,38.79705438868181,-77.6136390463219
2013,20169,428116.6666666667,5104,Haymarket,Virginia,38.831217060537575,-77.63884067265879
2013,20186,343383.3333333333,7765,Warrenton,Virginia,38.70441204589392,-77.81402870612328
2013,20190,396433.3333333333,6736,Reston,Virginia,38.96257348989247,-77.34069575060931
2013,20646,269783.3333333333,39304,La Plata,Maryland,38.52768480168776,-76.98168804156118
2013,20657,192766.66666666666,12477,Lusby,Maryland,38.363978110304025,-76.4287850979129
2013,20659,242266.66666666666,5889,Mechanicsville,Maryland,38.431153423408624,-76.72320891868583
2013,20706,190408.33333333334,39357,Lanham Seabrook,Maryland,38.965603927906976,-76.85290000912681
2013,20832,422816.6666666667,6317,Olney,Maryland,39.15203239110708,-77.07024980018149
2013,20855,349183.3333333333,21627,Derwood,Maryland,39.13196400139665,-77.14500631675978
2013,21009,211283.33333333334,43815,Abingdon,Maryland,39.46749018102054,-76.30087837747355
2013,21037,358158.3333333333,11262,Edgewater,Maryland,38.91970193821656,-76.538985670276
2013,21075,292425.0,35469,Elkridge,Maryland,39.196891245075385,-76.76025760363534
2013,21113,272683.3333333333,29211,Odenton,Maryland,39.04899789744791,-76.71237977421875
2013,21114,296183.3333333333,36864,Crofton,Maryland,39.01364574777563,-76.67818361489361
2013,21133,178650.0,54056,Randallstown,Maryland,39.375936190558555,-76.7996111620002
2013,21136,228908.33333333334,47334,Reisterstown,Maryland,39.462010366164925,-76.81050723378652
2013,21144,312716.6666666667,20425,Severn,Maryland,39.12820873990895,-76.68688727465857
2013,21146,448241.6666666667,36733,Severna Park,Maryland,39.080961949639835,-76.55647138365174
2013,21234,152633.33333333334,49547,Parkville,Maryland,39.388229955384496,-76.5385410627268
2013,21627,148183.33333333334,160335,Lochearn,Maryland,38.24150203333333,-76.0524344
2013,21771,330175.0,32970,Mount Airy,Maryland,39.3599951840724,-77.13262635945702
2013,21784,323483.3333333333,16040,Sykesville,Maryland,39.37455484849046,-76.96768754769597
2013,22003,434175.0,21472,Annandale,Virginia,38.83100444561981,-77.21504333192522
2013,22015,411825.0,17231,Burke,Virginia,38.786844305887456,-77.27834303094943
2013,22025,288025.0,24444,Dumfries,Virginia,38.60697232073674,-77.33921602019576
2013,22066,1029191.6666666666,18373,Great Falls,Virginia,39.00186398660126,-77.30560172049219
2013,22079,371183.3333333333,12446,Lorton,Virginia,38.713450575210345,-77.22095017233737
2013,22101,789550.0,46465,McLean,Virginia,38.92297703656005,-77.16241252525252
2013,22191,256141.66666666666,14701,Woodbridge,Virginia,38.6360499840719,-77.26663719607023
2013,22201,503433.3333333333,30258,Arlington,Virginia,38.88666783910485,-77.09696222933388
2013,22401,222316.66666666666,11529,Fredericksburg,Virginia,38.29651911457521,-77.48338534816835
2013,22551,189700.0,41014,Spotsylvania,Virginia,38.15778370218926,-77.60224660282485
2013,22554,274033.3333333333,54529,Stafford,Virginia,38.44697081410134,-77.41359193317399
2013,22630,150483.33333333334,4826,Front Royal,Virginia,38.957818662833034,-78.16974769933393
2013,22963,171650.0,19827,Palmyra,Virginia,37.896691749395345,-78.30325163153489
2013,22980,141891.66666666666,16269,Waynesboro,Virginia,38.0876527849158,-78.9180324587603
2013,23059,265625.0,31751,Glen Allen,Virginia,37.685440982365414,-77.55767212688552
2013,23075,191666.66666666666,182023,Henrico,Virginia,37.54314269950189,-77.32248732239489
2013,23185,287025.0,41715,Williamsburg,Virginia,37.25911237525154,-76.70750586861797
2013,23690,276616.6666666667,55287,Yorktown,Virginia,37.22630523817537,-76.52829024393269
2013,23701,113275.0,53978,Portsmouth,Virginia,36.80956187553928,-76.36788449637805
2013,23832,194275.0,44568,Chesterfield,Virginia,37.4064833441638,-77.59980515786691
2013,23834,125733.33333333333,37968,Colonial Heights,Virginia,37.27529180852872,-77.40363770005312
2013,24153,160016.66666666666,40718,Salem,Virginia,37.28882794315878,-80.06978820371621
2013,24281,436733.3333333333,20241,Rose Hill,Virginia,36.67446012,-83.3663504
2013,24551,204583.33333333334,18141,Forest,Virginia,37.35679393918156,-79.29676373969897
2013,24557,398858.3333333333,244024,Groveton,Virginia,36.95864767702703,-79.33611918918919
2013,25401,123700.0,12597,Martinsburg,West Virginia,39.45614940551528,-77.97347877156913
2013,25414,186583.33333333334,44549,Charles Town,West Virginia,39.27712607491448,-77.86959313477766
2013,27012,170583.33333333334,17469,Clemmons,North Carolina,36.03032199515151,-80.3863249283117
2013,27284,144258.33333333334,15128,Kernersville,North Carolina,36.11395099779411,-80.08202401781045
2013,27302,152025.0,29105,Mebane,North Carolina,36.0850085592979,-79.24402953717151
2013,27360,83633.33333333333,20789,Thomasville,North Carolina,35.87093067942051,-80.0903792243685
2013,27502,236350.0,16785,Apex,North Carolina,35.72886406110345,-78.88700780006896
2013,27511,238325.0,51297,Cary,North Carolina,35.76245975530809,-78.77754032828507
2013,27514,301050.0,17386,Chapel Hill,North Carolina,35.944262890956196,-79.03816268434286
2013,27526,173041.66666666666,181663,Fuquay Varina,North Carolina,35.590202438024804,-78.78409930166985
2013,27529,146716.66666666666,4854,Garner,North Carolina,35.66989569908798,-78.59832191158797
2013,27540,207950.0,25165,Holly Springs,North Carolina,35.64510048470948,-78.83745908175331
2013,27560,175816.66666666666,6050,Morrisville,North Carolina,35.87567491335878,-78.8312017629135
2013,27592,143916.66666666666,50551,Willow Spring,North Carolina,35.56337423626667,-78.68371975146667
2013,27601,177700.0,54047,Raleigh,North Carolina,35.77797953110774,-78.6341786013657
2013,27834,125358.33333333333,11726,Greenville,North Carolina,35.62079400298507,-77.39609792678274
2013,28031,217008.33333333334,51550,Cornelius,North Carolina,35.46393908411215,-80.87901813476635
2013,28078,229358.33333333334,5239,Huntersville,North Carolina,35.40144098211532,-80.82189587429306
2013,28104,194041.66666666666,12614,Matthews,North Carolina,35.051553489993076,-80.70016854404432
2013,28115,203241.66666666666,46604,Mooresville,North Carolina,35.57890284202137,-80.80568455352737
2013,28374,225841.66666666666,33430,Pinehurst,North Carolina,35.19247220441826,-79.46497507098675
2013,28376,133600.0,42608,Raeford,North Carolina,34.99350618082369,-79.19185798275419
2013,28401,168516.66666666666,21320,Wilmington,North Carolina,34.23650893110465,-77.94015331831396
2013,28532,106791.66666666667,25067,Havelock,North Carolina,34.896301072628724,-76.89542295799458
2013,28560,137825.0,26088,New Bern,North Carolina,35.09713657065089,-77.01069215869822
2013,28572,194125.0,53352,Mint Hill,North Carolina,35.035460556321844,-77.76824802356322
2013,28607,217958.33333333334,37499,Boone,North Carolina,36.21042868596882,-81.66596428247958
2013,28613,123008.33333333333,51528,Conover,North Carolina,35.73207570930521,-81.2177079114144
2013,28734,121016.66666666667,31639,Franklin,North Carolina,35.181201617505856,-83.38541220708431
2013,29045,123466.66666666667,49094,Elgin,South Carolina,34.14464675734463,-80.84136264152542
2013,29063,127616.66666666667,25261,Irmo,South Carolina,34.11423669350649,-81.19093095746753
2013,29072,128333.33333333333,32489,Lexington,South Carolina,33.991341763036566,-81.25193823521462
2013,29142,113200.0,223245,Socastee,South Carolina,33.46887917882353,-80.50248783647059
2013,29316,120250.0,23360,Boiling Springs,South Carolina,35.03603757227961,-81.97800201954152
2013,29369,135233.33333333334,35777,Moore,South Carolina,34.88226818179908,-82.02086345641497
2013,29401,225158.33333333334,4054,Charleston,South Carolina,32.774635878089306,-79.93392671578401
2013,29464,321458.3333333333,12864,Mount Pleasant,South Carolina,32.81307570544164,-79.86489718233439
2013,29585,207241.66666666666,35932,Pawleys Island,South Carolina,33.45610977082294,-79.13085900723192
2013,30019,173483.33333333334,44836,Dacula,Georgia,34.00762133094812,-83.90082838300538
2013,30024,232741.66666666666,36296,Suwanee,Georgia,34.06329711675042,-84.09416351306533
2013,30052,125725.0,53026,Loganville,Georgia,33.80919432723522,-83.90644542627236
2013,30214,154625.0,45251,Fayetteville,Georgia,33.48348029626168,-84.47271933383178
2013,30240,102358.33333333333,52840,Lagrange,Georgia,33.04022963603473,-85.07827941866859
2013,30263,142075.0,53569,Newnan,Georgia,33.38451078724083,-84.80362218740032
2013,30277,163941.66666666666,7032,Sharpsburg,Georgia,33.39680615090909,-84.6685587039394
2013,30512,124833.33333333333,51023,Blairsville,Georgia,34.87101443740541,-84.00040850432433
2013,30528,112033.33333333333,28306,Cleveland,Georgia,34.592668347343,-83.76030572399357
2013,30542,146783.33333333334,8713,Flowery Branch,Georgia,34.17568285653105,-83.9010494777302
2013,30548,224175.0,11982,Hoschton,Georgia,34.08433545810811,-83.78558624234235
2013,30549,129433.33333333333,12114,Jefferson,Georgia,34.109997479190746,-83.57920831791908
2013,30620,107641.66666666667,50992,Bethlehem,Georgia,33.92933630190476,-83.77047600285715
2013,30736,132541.66666666666,36029,Ringgold,Georgia,34.914786200126905,-85.14628785050762
2013,30746,161683.33333333334,54600,Sugar Hill,Georgia,34.56005215641026,-85.01583356153846
2013,30809,206216.66666666666,4622,Evans,Georgia,33.53273463187614,-82.20223418734062
2013,30813,132858.33333333334,52353,Grovetown,Georgia,33.46660149839817,-82.20574236041189
2013,31005,139058.33333333334,30522,Bonaire,Georgia,32.53801008014706,-83.61140745735294
2013,31008,124308.33333333333,23898,Byron,Georgia,32.645429977261614,-83.74648844400978
2013,31313,90200.0,32048,Hinesville,Georgia,31.828072587673127,-81.61809458795014
2013,31558,115083.33333333333,40706,Saint Marys,Georgia,30.766970477105264,-81.57215824868422
2013,32003,219150.0,396880,Hutchinson Island South,Florida,30.10573858571429,-81.71727049650146
2013,32043,217991.66666666666,11553,Fruit Cove,Florida,30.000478170364236,-81.7291906857616
2013,32127,140708.33333333334,33498,Port Orange,Florida,29.112000267293183,-80.98693700684977
2013,32132,97175.0,51849,Edgewater,Florida,28.979409096181275,-80.9135924142397
2013,32162,193408.33333333334,7403,The Villages,Florida,28.9220256359116,-81.98501302292817
2013,32301,146700.0,47945,Tallahassee,Florida,30.4353912097532,-84.25398755890575
2013,32501,103933.33333333333,53856,Pensacola,Florida,30.42475606793003,-87.22701095714285
2013,32533,141158.33333333334,37738,Cantonment,Florida,30.577317376504578,-87.31633406605681
2013,32541,254941.66666666666,11102,Destin,Florida,30.39413905681342,-86.45672449916142
2013,32550,296775.0,36173,Miramar Beach,Florida,30.384095395366675,-86.34967973278613
2013,32561,223608.33333333334,5013,Gulf Breeze,Florida,30.35699449927711,-87.15923413052208
2013,32566,189083.33333333334,42657,Navarre,Florida,30.416799859507524,-86.84068253466485
2013,32570,116083.33333333333,5972,Milton,Florida,30.670130181452144,-87.059047420099
2013,32578,221066.66666666666,40018,Niceville,Florida,30.48962293083004,-86.43103941926877
2013,32601,125400.0,24821,Gainesville,Florida,29.663318623719675,-82.33866141873315
2013,32703,131366.66666666666,50741,Apopka,Florida,28.66311634923729,-81.50531055094281
2013,32707,121416.66666666667,51302,Casselberry,Florida,28.65716386885246,-81.31650010942623
2013,32725,82525.0,24359,Deltona,Florida,28.902969677712004,-81.24553359908387
2013,32746,208808.33333333334,32390,Lake Mary,Florida,28.766880884313725,-81.35396444575163
2013,32750,172366.66666666666,25646,Longwood,Florida,28.70638897118644,-81.34720501440678
2013,32763,71066.66666666667,6333,Orange City,Florida,28.94349372976865,-81.29883512707424
2013,32765,204858.33333333334,6365,Oviedo,Florida,28.6512299626556,-81.21583951701245
2013,32778,124566.66666666667,47954,Tavares,Florida,28.7895991284951,-81.73622212778272
2013,32789,149633.33333333334,123944,Citrus Park,Florida,28.598904590580148,-81.34961935530625
2013,32801,131033.33333333333,13121,Orlando,Florida,28.54301509869281,-81.3764156993464
2013,32922,79808.33333333333,10889,Cocoa,Florida,28.36490084552058,-80.7412262251816
2013,32937,204758.33333333334,20367,Satellite Beach,Florida,28.169297191610735,-80.59764062667784
2013,32951,271608.3333333333,32805,Melbourne Beach,Florida,28.010475417647054,-80.53231087941177
2013,32955,161341.66666666666,13560,Rockledge,Florida,28.3061820903125,-80.72712834203125
2013,33040,433516.6666666667,52767,Key West,Florida,24.564071185394734,-81.77032180605264
2013,33122,195016.66666666666,126356,Tamiami,Florida,25.801498486764704,-80.31969256539792
2013,33410,259658.33333333334,53788,Palm Beach Gardens,Florida,26.842827947335422,-80.08736814216302
2013,33455,204841.66666666666,18591,Hobe Sound,Florida,27.080053748426153,-80.14624470653753
2013,33480,321241.6666666667,47525,Saint Pete Beach,Florida,26.71763742387097,-80.04542790548386
2013,33569,142375.0,6790,Riverview,Florida,27.85661005183737,-82.31820852423768
2013,33573,106825.0,27322,Sun City Center,Florida,27.7156105349345,-82.35665986754003
2013,33594,175666.66666666666,48210,Valrico,Florida,27.911330207659113,-82.24438749633225
